index,move_name,move_slug,inferred_type,source_zip,source_file,source_bytes,compressed_file,compressed_bytes,compressed_duration_seconds
614,Poison Tail,poison-tail,poison,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Poison Tail.mp3,189624,attack-move-sfx-compressed/poison/poison-tail.ogg,2818,1.157
615,Pollen Puff,pollen-puff,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pollen Puff.mp3,209477,attack-move-sfx-compressed/normal/pollen-puff.ogg,2745,1.157
616,Pound,pound,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pound.mp3,137368,attack-move-sfx-compressed/normal/pound.ogg,1997,0.906
617,Powder part 1,powder-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Powder part 1.mp3,184404,attack-move-sfx-compressed/normal/powder-part-1.ogg,2656,1.157
618,Powder part 2,powder-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Powder part 2.mp3,196943,attack-move-sfx-compressed/normal/powder-part-2.ogg,2892,1.157
619,Powder Snow,powder-snow,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Powder Snow.mp3,185445,attack-move-sfx-compressed/normal/powder-snow.ogg,2744,1.157
620,Powder,powder,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Powder.mp3,283655,attack-move-sfx-compressed/normal/powder.ogg,2670,1.157
621,Power Gem,power-gem,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Gem.mp3,279482,attack-move-sfx-compressed/rock/power-gem.ogg,2811,1.157
622,Power Split,power-split,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Split.mp3,206343,attack-move-sfx-compressed/normal/power-split.ogg,2797,1.157
623,Power Swap,power-swap,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Swap.mp3,206341,attack-move-sfx-compressed/normal/power-swap.ogg,2742,1.157
624,Power Trick,power-trick,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Trick.mp3,249184,attack-move-sfx-compressed/normal/power-trick.ogg,2812,1.157
625,Power Trip,power-trip,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Trip.mp3,241867,attack-move-sfx-compressed/normal/power-trip.ogg,2790,1.157
626,Power Whip,power-whip,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power Whip.mp3,258586,attack-move-sfx-compressed/normal/power-whip.ogg,2777,1.157
627,Power-Up Punch,power-up-punch,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Power-Up Punch.mp3,182316,attack-move-sfx-compressed/fighting/power-up-punch.ogg,2760,1.157
628,Precipice Blades,precipice-blades,ice,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Precipice Blades.mp3,284720,attack-move-sfx-compressed/ice/precipice-blades.ogg,2767,1.157
629,Present damage,present-damage,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Present damage.mp3,185451,attack-move-sfx-compressed/normal/present-damage.ogg,2860,1.157
630,Present heal,present-heal,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Present heal.mp3,273218,attack-move-sfx-compressed/normal/present-heal.ogg,2840,1.157
631,Present part 1,present-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Present part 1.mp3,186496,attack-move-sfx-compressed/normal/present-part-1.ogg,2855,1.157
632,Prismatic Laser,prismatic-laser,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Prismatic Laser.mp3,312930,attack-move-sfx-compressed/normal/prismatic-laser.ogg,2960,1.157
633,Protect shield hit,protect-shield-hit,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Protect shield hit.mp3,124855,attack-move-sfx-compressed/normal/protect-shield-hit.ogg,1322,0.585
634,Protect,protect,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Protect.mp3,183347,attack-move-sfx-compressed/normal/protect.ogg,2837,1.157
635,Psybeam,psybeam,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psybeam.mp3,263804,attack-move-sfx-compressed/psychic/psybeam.ogg,2715,1.157
636,Psych Up,psych-up,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psych Up.mp3,211561,attack-move-sfx-compressed/psychic/psych-up.ogg,2769,1.157
637,Psychic Fangs,psychic-fangs,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psychic Fangs.mp3,170820,attack-move-sfx-compressed/psychic/psychic-fangs.ogg,2699,1.157
638,Psychic Terrain part 1,psychic-terrain-part-1,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psychic Terrain part 1.mp3,205320,attack-move-sfx-compressed/psychic/psychic-terrain-part-1.ogg,2931,1.157
639,Psychic Terrain part 2,psychic-terrain-part-2,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psychic Terrain part 2.mp3,203230,attack-move-sfx-compressed/psychic/psychic-terrain-part-2.ogg,3287,1.157
640,Psychic Terrain,psychic-terrain,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psychic Terrain.mp3,310841,attack-move-sfx-compressed/psychic/psychic-terrain.ogg,2909,1.157
641,Psychic,psychic,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psychic.mp3,224098,attack-move-sfx-compressed/psychic/psychic.ogg,2811,1.157
642,Psycho Boost,psycho-boost,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psycho Boost.mp3,300386,attack-move-sfx-compressed/psychic/psycho-boost.ogg,2817,1.157
643,Psycho Cut,psycho-cut,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psycho Cut.mp3,163500,attack-move-sfx-compressed/psychic/psycho-cut.ogg,2857,1.157
644,Psycho Shift,psycho-shift,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psycho Shift.mp3,249186,attack-move-sfx-compressed/psychic/psycho-shift.ogg,2752,1.157
645,Psyshock,psyshock,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psyshock.mp3,235594,attack-move-sfx-compressed/psychic/psyshock.ogg,2854,1.157
646,Psystrike,psystrike,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psystrike.mp3,316053,attack-move-sfx-compressed/psychic/psystrike.ogg,2807,1.157
647,Psywave,psywave,psychic,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Psywave.mp3,243951,attack-move-sfx-compressed/psychic/psywave.ogg,2774,1.157
648,Pulverizing Pancake part 1,pulverizing-pancake-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pulverizing Pancake part 1.mp3,163532,attack-move-sfx-compressed/normal/pulverizing-pancake-part-1.ogg,3159,1.157
649,Pulverizing Pancake part 2,pulverizing-pancake-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pulverizing Pancake part 2.mp3,432071,attack-move-sfx-compressed/normal/pulverizing-pancake-part-2.ogg,2776,1.157
650,Pulverizing Pancake part 3,pulverizing-pancake-part-3,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pulverizing Pancake part 3.mp3,911679,attack-move-sfx-compressed/normal/pulverizing-pancake-part-3.ogg,1997,1.157
651,Pulverizing Pancake,pulverizing-pancake,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pulverizing Pancake.mp3,1312906,attack-move-sfx-compressed/normal/pulverizing-pancake.ogg,3159,1.157
652,Punishment,punishment,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Punishment.mp3,157231,attack-move-sfx-compressed/normal/punishment.ogg,2567,1.157
653,Purify,purify,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Purify.mp3,313957,attack-move-sfx-compressed/normal/purify.ogg,2782,1.157
654,Pursuit,pursuit,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Pursuit.mp3,211559,attack-move-sfx-compressed/normal/pursuit.ogg,2763,1.157
655,Quash,quash,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Quash.mp3,157221,attack-move-sfx-compressed/normal/quash.ogg,2526,1.157
656,Quick Attack,quick-attack,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Quick Attack.mp3,146786,attack-move-sfx-compressed/normal/quick-attack.ogg,2507,1.144
657,Quick Guard,quick-guard,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Quick Guard.mp3,182310,attack-move-sfx-compressed/normal/quick-guard.ogg,2843,1.157
658,Quiver Dance,quiver-dance,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Quiver Dance.mp3,203210,attack-move-sfx-compressed/normal/quiver-dance.ogg,3107,1.157
659,Rage Powder,rage-powder,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rage Powder.mp3,259633,attack-move-sfx-compressed/normal/rage-powder.ogg,2742,1.157
660,Rage,rage,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rage.mp3,195880,attack-move-sfx-compressed/normal/rage.ogg,2746,1.157
661,Rain Dance part 1,rain-dance-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rain Dance part 1.mp3,240836,attack-move-sfx-compressed/normal/rain-dance-part-1.ogg,2754,1.157
662,Rain Dance part 2,rain-dance-part-2,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rain Dance part 2.mp3,235612,attack-move-sfx-compressed/normal/rain-dance-part-2.ogg,2740,1.157
663,Rain Dance,rain-dance,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rain Dance.mp3,378749,attack-move-sfx-compressed/normal/rain-dance.ogg,2781,1.157
664,Rapid Spin,rapid-spin,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rapid Spin.mp3,195892,attack-move-sfx-compressed/normal/rapid-spin.ogg,2751,1.157
665,Razor Leaf,razor-leaf,grass,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Razor Leaf.mp3,189622,attack-move-sfx-compressed/grass/razor-leaf.ogg,2783,1.157
666,Razor Shell,razor-shell,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Razor Shell.mp3,170816,attack-move-sfx-compressed/normal/razor-shell.ogg,2743,1.157
667,Razor Wind,razor-wind,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Razor Wind.mp3,293067,attack-move-sfx-compressed/normal/razor-wind.ogg,2773,1.157
668,Recover part 1,recover-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Recover part 1.mp3,166643,attack-move-sfx-compressed/normal/recover-part-1.ogg,3742,1.157
669,Recover,recover,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Recover.mp3,256490,attack-move-sfx-compressed/normal/recover.ogg,3743,1.157
670,Recycle,recycle,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Recycle.mp3,222008,attack-move-sfx-compressed/normal/recycle.ogg,2779,1.157
671,Reflect Type,reflect-type,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Reflect Type.mp3,254410,attack-move-sfx-compressed/normal/reflect-type.ogg,2745,1.157
672,Reflect,reflect,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Reflect.mp3,220963,attack-move-sfx-compressed/normal/reflect.ogg,2803,1.157
673,Refresh,refresh,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Refresh.mp3,179167,attack-move-sfx-compressed/normal/refresh.ogg,3028,1.157
674,Relic Song,relic-song,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Relic Song.mp3,315010,attack-move-sfx-compressed/normal/relic-song.ogg,2980,1.157
675,Rest part 1,rest-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rest part 1.mp3,224106,attack-move-sfx-compressed/normal/rest-part-1.ogg,2953,1.157
676,Rest,rest,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rest.mp3,381872,attack-move-sfx-compressed/normal/rest.ogg,2960,1.157
677,Retaliate,retaliate,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Retaliate.mp3,288886,attack-move-sfx-compressed/normal/retaliate.ogg,2682,1.157
678,Return,return,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Return.mp3,230365,attack-move-sfx-compressed/normal/return.ogg,2779,1.157
679,Revelation Dance,revelation-dance,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Revelation Dance.mp3,254418,attack-move-sfx-compressed/normal/revelation-dance.ogg,2815,1.157
680,Revenge,revenge,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Revenge.mp3,232457,attack-move-sfx-compressed/normal/revenge.ogg,2691,1.157
681,Reversal,reversal,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Reversal.mp3,222010,attack-move-sfx-compressed/normal/reversal.ogg,2879,1.157
682,Roar of Time,roar-of-time,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Roar of Time.mp3,341137,attack-move-sfx-compressed/normal/roar-of-time.ogg,2808,1.157
683,Roar,roar,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Roar.mp3,188566,attack-move-sfx-compressed/normal/roar.ogg,2759,1.157
684,Rock Blast 1hit,rock-blast-1hit,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Blast 1hit.mp3,158838,attack-move-sfx-compressed/rock/rock-blast-1hit.ogg,2944,1.157
685,Rock Blast 2hits,rock-blast-2hits,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Blast 2hits.mp3,232475,attack-move-sfx-compressed/rock/rock-blast-2hits.ogg,2948,1.157
686,Rock Climb,rock-climb,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Climb.mp3,246047,attack-move-sfx-compressed/rock/rock-climb.ogg,2771,1.157
687,Rock Polish,rock-polish,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Polish.mp3,176041,attack-move-sfx-compressed/rock/rock-polish.ogg,2956,1.157
688,Rock Slide,rock-slide,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Slide.mp3,271124,attack-move-sfx-compressed/rock/rock-slide.ogg,2785,1.157
689,Rock Smash,rock-smash,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Smash.mp3,206341,attack-move-sfx-compressed/rock/rock-smash.ogg,2715,1.157
690,Rock Throw,rock-throw,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Throw.mp3,156186,attack-move-sfx-compressed/rock/rock-throw.ogg,2704,1.157
691,Rock Tomb,rock-tomb,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Tomb.mp3,242910,attack-move-sfx-compressed/rock/rock-tomb.ogg,2817,1.157
692,Rock Wrecker,rock-wrecker,rock,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rock Wrecker.mp3,301430,attack-move-sfx-compressed/rock/rock-wrecker.ogg,2767,1.157
693,Role Play part 1,role-play-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Role Play part 1.mp3,217847,attack-move-sfx-compressed/normal/role-play-part-1.ogg,2820,1.157
694,Role Play,role-play,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Role Play.mp3,330682,attack-move-sfx-compressed/normal/role-play.ogg,2817,1.157
695,Rolling Kick,rolling-kick,fighting,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rolling Kick.mp3,136337,attack-move-sfx-compressed/fighting/rolling-kick.ogg,1867,0.871
696,Rollout,rollout,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rollout.mp3,199020,attack-move-sfx-compressed/normal/rollout.ogg,2906,1.157
697,Roost part 1,roost-part-1,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Roost part 1.mp3,229333,attack-move-sfx-compressed/normal/roost-part-1.ogg,2756,1.157
698,Roost,roost,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Roost.mp3,319180,attack-move-sfx-compressed/normal/roost.ogg,2755,1.157
699,Rototiller,rototiller,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Rototiller.mp3,262765,attack-move-sfx-compressed/normal/rototiller.ogg,2800,1.157
700,Round,round,normal,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Round.mp3,297237,attack-move-sfx-compressed/normal/round.ogg,2855,1.157
701,Sacred Fire,sacred-fire,fire,/home/baguspermana7/Downloads/3DS - Pokemon Sun _ Moon - Miscellaneous - Attack Move Sound Effects.zip,Sacred Fire.mp3,240824,attack-move-sfx-compressed/fire/sacred-fire.ogg,2720,1.157
